datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered
15/07/2011 00:00,3,0,1,1,25.42,73,15.0013,23,57
15/07/2011 01:00,3,0,1,1,25.42,73,12.998,7,13
15/07/2011 02:00,3,0,1,1,24.6,78,11.0014,16,22
15/07/2011 03:00,3,0,1,1,24.6,73,12.998,1,6
15/07/2011 04:00,3,0,1,1,24.6,73,11.0014,2,8
15/07/2011 05:00,3,0,1,1,24.6,73,8.9981,7,16
15/07/2011 06:00,3,0,1,2,24.6,73,7.0015,12,108
15/07/2011 07:00,3,0,1,1,26.24,65,7.0015,17,257
15/07/2011 08:00,3,0,1,1,26.24,65,16.9979,50,514
15/07/2011 09:00,3,0,1,1,27.88,54,12.998,31,176
15/07/2011 10:00,3,0,1,2,27.06,61,11.0014,59,107
15/07/2011 11:00,3,0,1,1,28.7,54,8.9981,73,137
15/07/2011 12:00,3,0,1,1,28.7,48,12.998,61,177
15/07/2011 13:00,3,0,1,1,28.7,54,12.998,85,162
15/07/2011 14:00,3,0,1,1,28.7,51,12.998,105,160
15/07/2011 15:00,3,0,1,1,29.52,45,11.0014,74,163
15/07/2011 16:00,3,0,1,1,29.52,51,12.998,96,265
15/07/2011 17:00,3,0,1,1,30.34,42,16.9979,104,483
15/07/2011 18:00,3,0,1,1,29.52,45,15.0013,102,394
15/07/2011 19:00,3,0,1,1,28.7,45,15.0013,114,280
15/07/2011 20:00,3,0,1,1,28.7,51,15.0013,92,251
15/07/2011 21:00,3,0,1,1,27.06,54,7.0015,75,186
15/07/2011 22:00,3,0,1,1,27.06,57,15.0013,71,152
15/07/2011 23:00,3,0,1,1,26.24,61,11.0014,41,126
16/07/2011 00:00,3,0,0,1,25.42,65,12.998,42,68
16/07/2011 01:00,3,0,0,1,24.6,69,7.0015,24,51
16/07/2011 02:00,3,0,0,1,24.6,73,8.9981,10,48
16/07/2011 03:00,3,0,0,1,24.6,78,8.9981,6,20
16/07/2011 04:00,3,0,0,1,24.6,73,6.0032,9,7
16/07/2011 05:00,3,0,0,1,23.78,78,6.0032,4,6
16/07/2011 06:00,3,0,0,1,24.6,78,11.0014,16,21
16/07/2011 07:00,3,0,0,1,25.42,73,8.9981,14,38
16/07/2011 08:00,3,0,0,1,27.06,65,11.0014,37,90
16/07/2011 09:00,3,0,0,1,28.7,54,15.0013,72,150
16/07/2011 10:00,3,0,0,1,29.52,54,12.998,114,208
16/07/2011 11:00,3,0,0,1,30.34,48,15.0013,171,225
16/07/2011 12:00,3,0,0,1,31.16,43,19.0012,187,276
16/07/2011 13:00,3,0,0,1,31.16,45,19.9995,221,276
16/07/2011 14:00,3,0,0,1,30.34,45,19.9995,201,232
16/07/2011 15:00,3,0,0,1,31.16,45,22.0028,205,223
16/07/2011 16:00,3,0,0,1,31.16,45,19.0012,183,242
16/07/2011 17:00,3,0,0,1,31.16,45,15.0013,234,241
16/07/2011 18:00,3,0,0,1,31.16,45,19.0012,185,243
16/07/2011 19:00,3,0,0,1,30.34,48,12.998,164,242
16/07/2011 20:00,3,0,0,1,29.52,51,15.0013,108,188
16/07/2011 21:00,3,0,0,1,28.7,58,15.0013,85,167
16/07/2011 22:00,3,0,0,1,28.7,65,19.0012,65,136
16/07/2011 23:00,3,0,0,1,27.88,61,15.0013,61,107
17/07/2011 00:00,3,0,0,1,27.06,65,15.0013,34,91
17/07/2011 01:00,3,0,0,1,26.24,69,12.998,16,86
17/07/2011 02:00,3,0,0,1,26.24,69,15.0013,28,66
17/07/2011 03:00,3,0,0,1,26.24,69,15.0013,21,26
17/07/2011 04:00,3,0,0,1,25.42,73,11.0014,4,6
17/07/2011 05:00,3,0,0,1,26.24,69,15.0013,4,8
17/07/2011 06:00,3,0,0,1,25.42,73,11.0014,10,11
17/07/2011 07:00,3,0,0,1,26.24,73,11.0014,20,30
17/07/2011 08:00,3,0,0,1,27.88,65,15.0013,45,73
17/07/2011 09:00,3,0,0,1,29.52,58,15.0013,74,110
17/07/2011 10:00,3,0,0,1,30.34,60,15.0013,127,177
17/07/2011 11:00,3,0,0,1,31.16,55,19.0012,147,244
17/07/2011 12:00,3,0,0,1,31.16,55,19.0012,177,243
17/07/2011 13:00,3,0,0,1,32.8,49,19.9995,200,272
17/07/2011 14:00,3,0,0,1,32.8,49,23.9994,168,262
17/07/2011 15:00,3,0,0,1,33.62,43,19.9995,129,195
17/07/2011 16:00,3,0,0,1,32.8,46,19.9995,129,188
17/07/2011 17:00,3,0,0,1,32.8,49,26.0027,133,236
17/07/2011 18:00,3,0,0,1,32.8,46,19.9995,147,243
17/07/2011 19:00,3,0,0,1,31.16,55,19.0012,145,234
17/07/2011 20:00,3,0,0,1,31.16,58,16.9979,85,177
17/07/2011 21:00,3,0,0,1,30.34,62,15.0013,59,148
17/07/2011 22:00,3,0,0,1,29.52,66,15.0013,65,116
17/07/2011 23:00,3,0,0,1,28.7,74,8.9981,39,54
18/07/2011 00:00,3,0,1,1,28.7,74,8.9981,21,30
18/07/2011 01:00,3,0,1,1,28.7,74,15.0013,17,8
18/07/2011 02:00,3,0,1,1,27.06,83,15.0013,2,8
18/07/2011 03:00,3,0,1,1,27.06,78,12.998,3,4
18/07/2011 04:00,3,0,1,1,26.24,78,11.0014,1,3
18/07/2011 05:00,3,0,1,1,26.24,78,7.0015,2,15
18/07/2011 06:00,3,0,1,1,26.24,83,7.0015,10,95
18/07/2011 07:00,3,0,1,1,27.88,74,15.0013,22,255
18/07/2011 08:00,3,0,1,1,28.7,70,12.998,18,329
18/07/2011 09:00,3,0,1,1,30.34,67,15.0013,33,170
18/07/2011 10:00,3,0,1,1,31.16,62,12.998,52,78
18/07/2011 11:00,3,0,1,1,32.8,55,6.0032,42,99
18/07/2011 12:00,3,0,1,1,32.8,59,12.998,39,126
18/07/2011 13:00,3,0,1,1,33.62,56,16.9979,27,125
18/07/2011 14:00,3,0,1,1,33.62,56,22.0028,32,106
18/07/2011 15:00,3,0,1,1,34.44,53,22.0028,53,111
18/07/2011 16:00,3,0,1,1,34.44,53,19.0012,45,220
18/07/2011 17:00,3,0,1,1,34.44,49,22.0028,72,473
18/07/2011 18:00,3,0,1,1,33.62,49,23.9994,80,478
18/07/2011 19:00,3,0,1,1,32.8,55,15.0013,63,335
18/07/2011 20:00,3,0,1,1,31.98,59,15.0013,91,232
18/07/2011 21:00,3,0,1,1,30.34,66,12.998,48,154
18/07/2011 22:00,3,0,1,1,31.16,66,15.0013,36,104
18/07/2011 23:00,3,0,1,1,30.34,66,11.0014,32,59
19/07/2011 00:00,3,0,1,1,30.34,66,7.0015,25,26
19/07/2011 01:00,3,0,1,2,30.34,66,8.9981,7,6
19/07/2011 02:00,3,0,1,1,29.52,70,11.0014,9,4
19/07/2011 03:00,3,0,1,1,29.52,70,11.0014,2,1
19/07/2011 04:00,3,0,1,1,29.52,70,8.9981,1,4
19/07/2011 05:00,3,0,1,2,28.7,74,7.0015,0,19
19/07/2011 06:00,3,0,1,2,29.52,74,7.0015,8,126
19/07/2011 07:00,3,0,1,2,30.34,70,11.0014,28,287
19/07/2011 08:00,3,0,1,2,31.16,70,11.0014,31,381
19/07/2011 09:00,3,0,1,2,32.8,63,8.9981,22,177
19/07/2011 10:00,3,0,1,2,33.62,56,11.0014,29,112
19/07/2011 11:00,3,0,1,1,33.62,59,0,29,98
19/07/2011 12:00,3,0,1,1,34.44,56,6.0032,26,127
19/07/2011 13:00,3,0,1,1,35.26,53,7.0015,33,139
19/07/2011 14:00,3,0,1,1,35.26,50,12.998,41,111
19/07/2011 15:00,3,0,1,1,36.08,44,12.998,48,110
19/07/2011 16:00,3,0,1,1,36.9,42,19.9995,61,216
19/07/2011 17:00,3,0,1,1,32.8,66,0,68,445
19/07/2011 18:00,3,0,1,1,32.8,66,8.9981,80,450
19/07/2011 19:00,3,0,1,1,31.16,75,12.998,54,334
19/07/2011 20:00,3,0,1,1,30.34,74,6.0032,48,229
19/07/2011 21:00,3,0,1,1,30.34,74,8.9981,47,194
19/07/2011 22:00,3,0,1,1,30.34,74,0,36,120
19/07/2011 23:00,3,0,1,3,29.52,79,11.0014,19,73
01/08/2011 00:00,3,0,1,1,29.52,70,15.0013,7,22
01/08/2011 01:00,3,0,1,1,29.52,74,12.998,5,12
01/08/2011 02:00,3,0,1,1,28.7,74,7.0015,4,7
01/08/2011 03:00,3,0,1,1,28.7,79,11.0014,0,4
01/08/2011 04:00,3,0,1,1,27.06,83,8.9981,2,2
01/08/2011 05:00,3,0,1,1,27.06,83,7.0015,2,24
01/08/2011 06:00,3,0,1,1,27.06,83,6.0032,3,97
01/08/2011 07:00,3,0,1,1,30.34,62,0,24,258
01/08/2011 08:00,3,0,1,1,32.8,43,12.998,35,347
01/08/2011 09:00,3,0,1,1,33.62,41,0,27,139
01/08/2011 10:00,3,0,1,1,35.26,36,11.0014,27,70
01/08/2011 11:00,3,0,1,1,36.08,32,11.0014,53,66
01/08/2011 12:00,3,0,1,1,36.9,33,16.9979,53,115
01/08/2011 13:00,3,0,1,1,36.9,31,19.9995,38,112
01/08/2011 14:00,3,0,1,1,37.72,29,12.998,37,86
01/08/2011 15:00,3,0,1,1,36.9,27,0,52,77
01/08/2011 16:00,3,0,1,1,36.9,27,0,34,197
01/08/2011 17:00,3,0,1,1,31.16,45,19.9995,69,445
01/08/2011 18:00,3,0,1,1,31.98,43,12.998,68,475
01/08/2011 19:00,3,0,1,1,30.34,51,15.0013,63,350
01/08/2011 20:00,3,0,1,1,29.52,62,15.0013,49,256
01/08/2011 21:00,3,0,1,1,28.7,70,16.9979,42,178
01/08/2011 22:00,3,0,1,1,28.7,70,6.0032,21,116
01/08/2011 23:00,3,0,1,1,27.88,74,12.998,14,82
02/08/2011 00:00,3,0,1,1,27.06,74,0,11,18
02/08/2011 01:00,3,0,1,1,27.06,74,7.0015,4,8
02/08/2011 02:00,3,0,1,1,27.88,69,0,2,6
02/08/2011 03:00,3,0,1,1,27.06,74,12.998,0,5
02/08/2011 04:00,3,0,1,1,27.06,74,7.0015,0,10
02/08/2011 05:00,3,0,1,1,27.06,74,8.9981,4,17
02/08/2011 06:00,3,0,1,1,27.88,69,7.0015,12,105
02/08/2011 07:00,3,0,1,1,29.52,61,19.0012,15,320
02/08/2011 08:00,3,0,1,1,30.34,58,19.0012,37,398
02/08/2011 09:00,3,0,1,1,31.98,46,19.9995,31,182
02/08/2011 10:00,3,0,1,1,33.62,36,19.9995,50,90
02/08/2011 11:00,3,0,1,1,34.44,32,27.9993,32,96
02/08/2011 12:00,3,0,1,1,35.26,30,19.0012,45,112
02/08/2011 13:00,3,0,1,1,35.26,30,15.0013,50,153
02/08/2011 14:00,3,0,1,1,36.9,25,19.0012,45,114
02/08/2011 15:00,3,0,1,1,36.9,25,19.0012,48,120
02/08/2011 16:00,3,0,1,1,36.9,25,19.0012,58,216
02/08/2011 17:00,3,0,1,2,36.9,27,8.9981,63,493
02/08/2011 18:00,3,0,1,2,35.26,34,12.998,65,491
02/08/2011 19:00,3,0,1,2,35.26,36,15.0013,85,369
02/08/2011 20:00,3,0,1,2,33.62,46,16.9979,40,248
02/08/2011 21:00,3,0,1,1,32.8,52,15.0013,53,201
02/08/2011 22:00,3,0,1,2,31.98,59,11.0014,22,169
02/08/2011 23:00,3,0,1,2,32.8,49,11.0014,29,103
03/08/2011 00:00,3,0,1,2,32.8,49,11.0014,11,32
03/08/2011 01:00,3,0,1,2,31.98,52,11.0014,7,9
03/08/2011 02:00,3,0,1,2,31.98,49,11.0014,2,9
03/08/2011 03:00,3,0,1,2,31.16,55,6.0032,0,4
03/08/2011 04:00,3,0,1,2,31.16,52,11.0014,0,7
03/08/2011 05:00,3,0,1,2,31.16,55,6.0032,2,22
03/08/2011 06:00,3,0,1,3,29.52,66,32.9975,9,101
03/08/2011 07:00,3,0,1,2,30.34,51,15.0013,19,252
03/08/2011 08:00,3,0,1,2,30.34,51,11.0014,29,408
03/08/2011 09:00,3,0,1,2,30.34,55,12.998,23,172
03/08/2011 10:00,3,0,1,3,30.34,58,6.0032,9,59
03/08/2011 11:00,3,0,1,2,30.34,58,7.0015,29,93
03/08/2011 12:00,3,0,1,3,31.16,55,8.9981,19,142
03/08/2011 13:00,3,0,1,2,31.16,58,15.0013,37,107
03/08/2011 14:00,3,0,1,2,31.16,58,15.0013,43,104
03/08/2011 15:00,3,0,1,2,28.7,79,8.9981,31,87
03/08/2011 16:00,3,0,1,3,27.88,79,0,21,129
03/08/2011 17:00,3,0,1,2,28.7,79,0,47,378
03/08/2011 18:00,3,0,1,3,28.7,84,0,49,443
03/08/2011 19:00,3,0,1,3,28.7,84,0,51,270
03/08/2011 20:00,3,0,1,3,28.7,84,7.0015,7,80
03/08/2011 21:00,3,0,1,2,27.88,89,8.9981,7,81
03/08/2011 22:00,3,0,1,3,27.88,89,7.0015,11,66
03/08/2011 23:00,3,0,1,2,27.88,89,6.0032,4,52
04/08/2011 00:00,3,0,1,2,27.88,89,6.0032,2,15
04/08/2011 01:00,3,0,1,2,27.06,94,6.0032,3,14
04/08/2011 02:00,3,0,1,2,27.06,94,6.0032,2,5
04/08/2011 03:00,3,0,1,3,27.06,94,6.0032,0,3
04/08/2011 04:00,3,0,1,2,27.88,89,0,0,7
04/08/2011 05:00,3,0,1,2,27.88,89,0,3,17
04/08/2011 06:00,3,0,1,2,27.88,89,19.9995,7,90
04/08/2011 07:00,3,0,1,2,27.88,89,19.9995,11,271
04/08/2011 08:00,3,0,1,2,28.7,82,23.9994,29,369
04/08/2011 09:00,3,0,1,1,29.52,74,22.0028,25,162
04/08/2011 10:00,3,0,1,1,29.52,71,19.9995,24,89
04/08/2011 11:00,3,0,1,2,30.34,66,15.0013,37,112
04/08/2011 12:00,3,0,1,2,31.16,62,15.0013,53,152
04/08/2011 13:00,3,0,1,1,31.16,58,0,63,142
04/08/2011 14:00,3,0,1,1,32.8,55,11.0014,53,114
04/08/2011 15:00,3,0,1,1,32.8,55,16.9979,50,115
04/08/2011 16:00,3,0,1,1,31.16,62,22.0028,70,220
04/08/2011 17:00,3,0,1,1,31.16,62,22.0028,91,464
04/08/2011 18:00,3,0,1,1,28.7,74,19.9995,88,435
04/08/2011 19:00,3,0,1,1,28.7,74,19.0012,65,301
04/08/2011 20:00,3,0,1,2,28.7,74,12.998,41,245
04/08/2011 21:00,3,0,1,2,28.7,74,12.998,25,186
04/08/2011 22:00,3,0,1,1,27.88,74,12.998,33,141
04/08/2011 23:00,3,0,1,1,27.06,74,7.0015,24,108
05/08/2011 00:00,3,0,1,1,27.06,74,7.0015,13,41
05/08/2011 01:00,3,0,1,1,26.24,78,6.0032,3,16
05/08/2011 02:00,3,0,1,1,27.06,69,0,5,14
05/08/2011 03:00,3,0,1,1,26.24,78,6.0032,0,6
05/08/2011 04:00,3,0,1,1,26.24,78,8.9981,1,6
05/08/2011 05:00,3,0,1,1,26.24,78,6.0032,0,16
05/08/2011 06:00,3,0,1,1,26.24,78,8.9981,7,94
05/08/2011 07:00,3,0,1,1,27.06,78,8.9981,23,247
05/08/2011 08:00,3,0,1,1,28.7,65,15.0013,39,415
05/08/2011 09:00,3,0,1,1,29.52,58,7.0015,43,183
05/08/2011 10:00,3,0,1,1,30.34,55,8.9981,50,113
05/08/2011 11:00,3,0,1,2,31.16,52,16.9979,44,103
05/08/2011 12:00,3,0,1,1,31.16,52,16.9979,57,159
05/08/2011 13:00,3,0,1,1,31.98,52,16.9979,40,164
05/08/2011 14:00,3,0,1,2,31.98,52,16.9979,81,164
05/08/2011 15:00,3,0,1,1,31.16,55,16.9979,50,160
05/08/2011 16:00,3,0,1,1,32.8,49,16.9979,76,254
05/08/2011 17:00,3,0,1,1,31.98,49,19.9995,84,466
05/08/2011 18:00,3,0,1,1,31.16,52,16.9979,105,361
05/08/2011 19:00,3,0,1,1,30.34,55,16.9979,90,282
05/08/2011 20:00,3,0,1,1,29.52,58,15.0013,70,221
05/08/2011 21:00,3,0,1,1,28.7,65,12.998,54,119
05/08/2011 22:00,3,0,1,1,28.7,65,15.0013,51,137
05/08/2011 23:00,3,0,1,1,27.88,69,15.0013,37,102
06/08/2011 00:00,3,0,0,1,27.06,78,12.998,29,104
06/08/2011 01:00,3,0,0,1,27.06,78,11.0014,17,50
06/08/2011 02:00,3,0,0,1,27.06,78,15.0013,14,39
06/08/2011 03:00,3,0,0,2,27.06,78,11.0014,14,28
06/08/2011 04:00,3,0,0,2,27.06,83,11.0014,5,5
06/08/2011 05:00,3,0,0,1,26.24,89,6.0032,2,4
06/08/2011 06:00,3,0,0,1,26.24,89,7.0015,5,22
06/08/2011 07:00,3,0,0,1,27.88,83,11.0014,14,49
06/08/2011 08:00,3,0,0,1,27.88,83,11.0014,27,94
06/08/2011 09:00,3,0,0,1,30.34,70,15.0013,60,155
06/08/2011 10:00,3,0,0,2,30.34,70,19.0012,91,199
06/08/2011 11:00,3,0,0,1,31.98,62,15.0013,138,211
06/08/2011 12:00,3,0,0,1,32.8,55,15.0013,130,252
06/08/2011 13:00,3,0,0,2,32.8,59,22.0028,176,265
06/08/2011 14:00,3,0,0,1,33.62,52,16.9979,176,204
06/08/2011 15:00,3,0,0,2,34.44,53,16.9979,130,232
06/08/2011 16:00,3,0,0,3,30.34,79,11.0014,155,188
06/08/2011 17:00,3,0,0,3,30.34,79,11.0014,61,88
06/08/2011 18:00,3,0,0,2,29.52,79,30.0026,81,130
06/08/2011 19:00,3,0,0,3,29.52,84,16.9979,57,114
06/08/2011 20:00,3,0,0,3,29.52,79,19.0012,58,79
06/08/2011 21:00,3,0,0,2,28.7,84,22.0028,28,86
06/08/2011 22:00,3,0,0,2,28.7,84,22.0028,24,96
06/08/2011 23:00,3,0,0,3,28.7,84,19.0012,29,79
07/08/2011 00:00,3,0,0,2,28.7,84,19.0012,14,66
07/08/2011 01:00,3,0,0,2,28.7,84,16.9979,10,63
07/08/2011 02:00,3,0,0,2,28.7,84,15.0013,18,48
07/08/2011 03:00,3,0,0,2,28.7,84,8.9981,9,23
07/08/2011 04:00,3,0,0,1,28.7,84,8.9981,1,5
07/08/2011 05:00,3,0,0,1,28.7,89,12.998,1,4
07/08/2011 06:00,3,0,0,1,28.7,89,11.0014,3,10
07/08/2011 07:00,3,0,0,1,28.7,84,12.998,11,28
07/08/2011 08:00,3,0,0,1,29.52,79,12.998,23,66
07/08/2011 09:00,3,0,0,1,31.16,75,7.0015,82,102
07/08/2011 10:00,3,0,0,1,32.8,66,8.9981,88,178
07/08/2011 11:00,3,0,0,1,33.62,63,0,113,156
07/08/2011 12:00,3,0,0,1,36.9,42,19.9995,161,209
07/08/2011 13:00,3,0,0,1,36.9,42,19.9995,118,206
07/08/2011 14:00,3,0,0,1,35.26,47,12.998,130,192
07/08/2011 15:00,3,0,0,3,29.52,74,19.9995,118,208
07/08/2011 16:00,3,0,0,3,29.52,74,19.9995,74,119
07/08/2011 17:00,3,0,0,3,30.34,74,43.0006,63,131
07/08/2011 18:00,3,0,0,1,29.52,74,6.0032,74,155
07/08/2011 19:00,3,0,0,1,29.52,79,11.0014,68,160
07/08/2011 20:00,3,0,0,1,29.52,84,8.9981,50,133
07/08/2011 21:00,3,0,0,1,29.52,84,7.0015,36,100
07/08/2011 22:00,3,0,0,1,28.7,89,12.998,21,82
07/08/2011 23:00,3,0,0,1,28.7,79,7.0015,12,43
08/08/2011 00:00,3,0,1,1,28.7,79,7.0015,13,17
08/08/2011 01:00,3,0,1,1,27.88,83,8.9981,4,8
08/08/2011 02:00,3,0,1,1,27.06,89,0,4,3
08/08/2011 03:00,3,0,1,1,27.06,89,0,1,0
08/08/2011 04:00,3,0,1,1,27.06,89,7.0015,2,8
08/08/2011 05:00,3,0,1,1,28.7,79,6.0032,1,14
08/08/2011 06:00,3,0,1,1,28.7,65,19.0012,8,87
08/08/2011 07:00,3,0,1,1,29.52,62,19.9995,18,249
08/08/2011 08:00,3,0,1,1,30.34,58,22.0028,29,320
08/08/2011 09:00,3,0,1,1,31.16,55,26.0027,37,146
08/08/2011 10:00,3,0,1,1,32.8,52,26.0027,62,62
08/08/2011 11:00,3,0,1,1,33.62,48,23.9994,90,89
08/08/2011 12:00,3,0,1,1,33.62,46,16.9979,48,134
08/08/2011 13:00,3,0,1,1,34.44,44,19.9995,43,108
08/08/2011 14:00,3,0,1,1,33.62,43,19.9995,41,109
08/08/2011 15:00,3,0,1,1,34.44,41,19.9995,40,86
08/08/2011 16:00,3,0,1,1,35.26,39,19.0012,64,218
08/08/2011 17:00,3,0,1,1,35.26,39,11.0014,67,460
08/08/2011 18:00,3,0,1,1,34.44,41,8.9981,64,465
08/08/2011 19:00,3,0,1,1,33.62,43,7.0015,64,352
08/08/2011 20:00,3,0,1,1,32.8,55,0,71,215
08/08/2011 21:00,3,0,1,1,31.16,58,6.0032,30,156
08/08/2011 22:00,3,0,1,1,31.16,58,7.0015,26,121
08/08/2011 23:00,3,0,1,1,30.34,66,7.0015,19,53
09/08/2011 00:00,3,0,1,1,29.52,79,8.9981,10,25
09/08/2011 01:00,3,0,1,1,29.52,66,0,5,9
09/08/2011 02:00,3,0,1,1,29.52,70,0,9,3
09/08/2011 03:00,3,0,1,1,29.52,62,0,0,3
09/08/2011 04:00,3,0,1,1,28.7,74,0,1,6
09/08/2011 05:00,3,0,1,1,28.7,65,6.0032,5,25
09/08/2011 06:00,3,0,1,1,29.52,64,0,6,95
09/08/2011 07:00,3,0,1,1,29.52,74,7.0015,30,313
09/08/2011 08:00,3,0,1,1,30.34,66,0,40,352
09/08/2011 09:00,3,0,1,2,31.98,62,8.9981,34,141
09/08/2011 10:00,3,0,1,2,32.8,59,15.0013,55,89
09/08/2011 11:00,3,0,1,1,32.8,59,15.0013,61,88
09/08/2011 12:00,3,0,1,1,33.62,56,12.998,60,125
09/08/2011 13:00,3,0,1,1,34.44,49,11.0014,48,127
09/08/2011 14:00,3,0,1,1,35.26,44,19.0012,53,95
09/08/2011 15:00,3,0,1,1,35.26,39,19.0012,58,106
09/08/2011 16:00,3,0,1,1,35.26,39,19.9995,57,228
09/08/2011 17:00,3,0,1,1,32.8,55,11.0014,79,453
09/08/2011 18:00,3,0,1,1,32.8,55,12.998,97,488
09/08/2011 19:00,3,0,1,1,32.8,49,7.0015,69,302
09/08/2011 20:00,3,0,1,1,32.8,43,12.998,34,258
09/08/2011 21:00,3,0,1,1,31.98,46,16.9979,46,184
09/08/2011 22:00,3,0,1,1,31.98,46,19.9995,28,127
09/08/2011 23:00,3,0,1,1,31.16,48,19.0012,22,53
10/08/2011 00:00,3,0,1,1,30.34,51,15.0013,19,18
10/08/2011 01:00,3,0,1,1,29.52,54,12.998,7,10
10/08/2011 02:00,3,0,1,1,29.52,54,11.0014,1,10
10/08/2011 03:00,3,0,1,1,28.7,58,11.0014,1,3
10/08/2011 04:00,3,0,1,1,28.7,54,8.9981,1,4
10/08/2011 05:00,3,0,1,1,27.88,61,6.0032,2,30
10/08/2011 06:00,3,0,1,1,27.88,61,0,9,110
10/08/2011 07:00,3,0,1,1,28.7,58,6.0032,16,289
10/08/2011 08:00,3,0,1,1,30.34,51,12.998,38,361
10/08/2011 09:00,3,0,1,1,31.16,48,15.0013,32,148
10/08/2011 10:00,3,0,1,1,32.8,43,15.0013,41,72
10/08/2011 11:00,3,0,1,1,32.8,41,26.0027,54,95
10/08/2011 12:00,3,0,1,1,33.62,38,19.9995,74,166
10/08/2011 13:00,3,0,1,1,33.62,38,19.0012,41,150
10/08/2011 14:00,3,0,1,1,34.44,34,22.0028,62,116
10/08/2011 15:00,3,0,1,1,35.26,30,22.0028,53,141
10/08/2011 16:00,3,0,1,1,35.26,26,19.9995,76,206
10/08/2011 17:00,3,0,1,1,34.44,26,19.9995,71,513
10/08/2011 18:00,3,0,1,1,33.62,28,19.9995,70,489
10/08/2011 19:00,3,0,1,1,32.8,26,16.9979,79,334
10/08/2011 20:00,3,0,1,1,31.16,31,8.9981,59,253
10/08/2011 21:00,3,0,1,1,31.16,33,7.0015,47,162
10/08/2011 22:00,3,0,1,1,30.34,37,0,17,122
10/08/2011 23:00,3,0,1,1,30.34,37,6.0032,14,94
11/08/2011 00:00,3,0,1,1,28.7,45,7.0015,6,40
11/08/2011 01:00,3,0,1,1,28.7,45,8.9981,9,17
11/08/2011 02:00,3,0,1,1,27.06,54,8.9981,3,8
11/08/2011 03:00,3,0,1,1,26.24,57,8.9981,2,7
11/08/2011 04:00,3,0,1,1,26.24,57,11.0014,1,4
11/08/2011 05:00,3,0,1,1,26.24,61,12.998,2,23
11/08/2011 06:00,3,0,1,1,25.42,65,11.0014,5,101
11/08/2011 07:00,3,0,1,1,27.06,54,8.9981,15,292
11/08/2011 08:00,3,0,1,1,28.7,45,11.0014,29,361
11/08/2011 09:00,3,0,1,1,29.52,39,15.0013,31,166
11/08/2011 10:00,3,0,1,1,30.34,37,16.9979,36,96
11/08/2011 11:00,3,0,1,1,31.16,35,16.9979,59,128
11/08/2011 12:00,3,0,1,1,31.98,31,16.9979,50,164
11/08/2011 13:00,3,0,1,1,31.16,31,15.0013,51,166
11/08/2011 14:00,3,0,1,1,32.8,29,0,39,103
11/08/2011 15:00,3,0,1,1,32.8,29,19.9995,52,126
11/08/2011 16:00,3,0,1,1,32.8,27,12.998,57,241
11/08/2011 17:00,3,0,1,1,32.8,29,16.9979,96,486
11/08/2011 18:00,3,0,1,1,31.98,29,6.0032,74,497
11/08/2011 19:00,3,0,1,1,30.34,35,12.998,48,323
11/08/2011 20:00,3,0,1,1,29.52,37,8.9981,56,232
11/08/2011 21:00,3,0,1,1,28.7,48,6.0032,35,171
11/08/2011 22:00,3,0,1,1,28.7,48,0,34,123
11/08/2011 23:00,3,0,1,1,27.06,50,11.0014,22,105
12/08/2011 00:00,3,0,1,1,26.24,53,11.0014,12,53
12/08/2011 01:00,3,0,1,1,26.24,53,8.9981,4,19
12/08/2011 02:00,3,0,1,1,25.42,57,12.998,0,15
12/08/2011 03:00,3,0,1,1,25.42,53,11.0014,0,9
12/08/2011 04:00,3,0,1,1,25.42,53,8.9981,0,5
12/08/2011 05:00,3,0,1,1,24.6,56,8.9981,2,24
12/08/2011 06:00,3,0,1,1,25.42,50,8.9981,3,73
12/08/2011 07:00,3,0,1,1,26.24,44,11.0014,17,247
12/08/2011 08:00,3,0,1,1,27.88,39,15.0013,29,397
12/08/2011 09:00,3,0,1,1,29.52,34,8.9981,27,178
12/08/2011 10:00,3,0,1,1,30.34,33,7.0015,44,86
12/08/2011 11:00,3,0,1,1,31.16,29,0,48,108
12/08/2011 12:00,3,0,1,1,32.8,27,0,55,167
12/08/2011 13:00,3,0,1,1,31.98,29,6.0032,74,179
12/08/2011 14:00,3,0,1,1,32.8,29,12.998,51,135
12/08/2011 15:00,3,0,1,1,32.8,29,11.0014,59,190
12/08/2011 16:00,3,0,1,1,33.62,28,0,68,266
12/08/2011 17:00,3,0,1,1,33.62,26,0,93,423
12/08/2011 18:00,3,0,1,1,31.16,40,19.9995,89,376
12/08/2011 19:00,3,0,1,1,30.34,42,15.0013,101,284
12/08/2011 20:00,3,0,1,1,29.52,42,15.0013,77,210
12/08/2011 21:00,3,0,1,1,28.7,48,8.9981,73,153
12/08/2011 22:00,3,0,1,1,27.88,51,0,74,157
12/08/2011 23:00,3,0,1,1,27.88,51,0,51,100
13/08/2011 00:00,3,0,0,1,27.88,51,7.0015,15,69
13/08/2011 01:00,3,0,0,2,27.88,57,6.0032,13,64
13/08/2011 02:00,3,0,0,1,27.88,57,0,16,58
13/08/2011 03:00,3,0,0,1,27.06,65,8.9981,9,18
13/08/2011 04:00,3,0,0,2,26.24,73,8.9981,5,5
13/08/2011 05:00,3,0,0,1,26.24,73,7.0015,3,15
13/08/2011 06:00,3,0,0,1,26.24,73,6.0032,3,19
